年份,合同名称,详情链接,签订时间,发布时间,采购人,供应商,合同编号,项目编号,采购人地址,采购人联系方式,供应商地址,供应商联系方式,主要标的名称,规格型号或服务要求,主要标的数量,主要标的单价,合同金额,履约期限和地点等简要信息,采购方式,所属地域,所属行业,代理机构,合同签订日期,合同公告日期,合同金额num_万元,id,采购人_纬度,采购人_经度,采购人_省,采购人_省代码,采购人_市,采购人_市代码,采购人_县,采购人_县代码,供应商_纬度,供应商_经度,供应商_省,供应商_省代码,供应商_市,供应商_市代码,供应商_县,供应商_县代码,text,预测分类
2014,重庆市政府采购货物购销合同,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382aa62a2a42a0162a46a6b7e04a5?contractSign=0,2014-11-27,2018-04-08,重庆市巴南区界石镇人民政府,重庆迅歌科技有限公司,23,14A1683,,,,,,,,,1.600000万元,,,重庆市巴南区,计算机、软件及辅助设备零售,巴南区采购中心,2014-11-27,2014-11-27,1.6,2.372597e+06,29.3855854150813,106.607796960995,重庆市,500000.0,重庆市,500000.0,巴南区,500113.0,30.2256623349434,108.043124707375,重庆市,500000,重庆市,500000,忠县,500233,重庆市巴南区界石镇人民政府 重庆市政府采购货物购销合同,协调能力
2014,采购激光打印机,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382aa62a2a42a0162a42eff5e0352?contractSign=0,2014-09-23,2018-04-08,惠民东永小学,重庆彩恒科技有限公司,2014092315133703640,2014092315133703640,,,,,,,,,0.345000万元,,,重庆市巴南区,计算机、软件及辅助设备零售,无,2014-09-23,2014-09-23,0.345,2.372598e+06,29.4368700908586,106.729638802747,重庆市,500000.0,重庆市,500000.0,巴南区,500113.0,30.2256623349434,108.043124707375,重庆市,500000,重庆市,500000,忠县,500233,惠民东永小学 采购激光打印机,协调能力
2014,李家沱片区D线-龙洲湾片区雨污分流工程泵站项目合同,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382a962a837060162a971cc730335?contractSign=0,2014-05-09,2018-04-09,城市管理局,重庆博高科技有限公司,CQBN20130103,CQBN20130103,,,,,,,,,50.451200万元,,,重庆市巴南区,污水处理及其再生利用,重庆市巴南区交易中心,2014-05-09,2014-05-09,50.4512,2.372599e+06,29.3900713075922,106.514319761087,重庆市,500000.0,重庆市,500000.0,巴南区,500113.0,29.507757514869,106.475132164163,重庆市,500000,重庆市,500000,九龙坡区,500107,城市管理局 李家沱片区D线-龙洲湾片区雨污分流工程泵站项目合同,协调能力
2014,重庆市政府采购货物销售合同,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382aa62a7bfd90162a94c381203b1?contractSign=0,2014-10-07,2018-04-09,城市管理局,重庆市正欧科技有限公司,91A769F29B,14A1210,,,,,,,,,0.550000万元,,,重庆市巴南区,计算机、软件及辅助设备零售,重庆市巴南区交易中心,2014-10-07,2014-10-07,0.55,2.3726e+06,29.3900713075922,106.514319761087,重庆市,500000.0,重庆市,500000.0,巴南区,500113.0,30.2256623349434,108.043124707375,重庆市,500000,重庆市,500000,忠县,500233,城市管理局 重庆市政府采购货物销售合同,协调能力
2014,李家沱小学佳能数码相机采购,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382a962a9ba8a0162a9be6ada0018?contractSign=0,2014-04-26,2018-04-09,李家沱小学,重庆彩恒科技有限公司,2014032510085182482,14A0263,,,,,,,,,0.604000万元,,,重庆市巴南区,普通小学教育,重庆市巴南区交易中心,2014-04-26,2014-04-26,0.604,2.372601e+06,29.465958628166,106.534238152492,重庆市,500000.0,重庆市,500000.0,巴南区,500113.0,30.2256623349434,108.043124707375,重庆市,500000,重庆市,500000,忠县,500233,李家沱小学 李家沱小学佳能数码相机采购,协调能力
2014,购销合同,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382aa62a7bfd90162a8490291017b?contractSign=0,2014-12-22,2018-04-09,鱼洞街道,重庆腾龙体育设施有限公司,无,15A1991,,,,,,,,,1.476000万元,,,重庆市巴南区,综合事务管理机构,重庆市巴南区人民政府鱼洞街道办事处,2014-12-22,2014-12-22,1.476,2.372602e+06,29.3824145855647,106.513830284516,重庆市,500000.0,重庆市,500000.0,巴南区,500113.0,29.5587246769771,106.544295909057,重庆市,500000,重庆市,500000,渝中区,500103,鱼洞街道 购销合同,合规能力
2014,重庆市政府采购货物购销合同,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382a962a9ba8a0162a9e5a23c006a?contractSign=0,2014-01-10,2018-04-09,巴南区固体废弃物运输有限公司,重庆耐德新明和工业有限公司,CQBN20130007,13A0032,,,,,,,,,261.500000万元,,,重庆市巴南区,汽车整车制造,重庆市巴南区交易中心,2014-01-10,2014-01-10,261.5,2.372603e+06,29.4226538616001,106.539733856137,重庆市,500000.0,重庆市,500000.0,巴南区,500113.0,29.3948178271426,106.618237742999,重庆市,500000,重庆市,500000,巴南区,500113,巴南区固体废弃物运输有限公司 重庆市政府采购货物购销合同,协调能力
2014,重庆市政府采购货物购销合同,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382aa62b21bda0162b353cc4f0315?contractSign=0,2014-05-30,2018-04-11,木洞镇,重庆彩恒科技有限公司,我,14A0582,,,,,,,,,2.143000万元,,,重庆市巴南区,计算机、通信和其他电子设备制造业,重庆市巴南区交易中心,2014-05-30,2014-05-30,2.143,2.372604e+06,29.576267864902,106.834508158431,重庆市,500000.0,重庆市,500000.0,巴南区,500113.0,30.2256623349434,108.043124707375,重庆市,500000,重庆市,500000,忠县,500233,木洞镇 重庆市政府采购货物购销合同,协调能力
2014,重庆市政府采购货物购销合同,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382a962b2195c0162b266ac590108?contractSign=0,2014-05-21,2018-04-11,木洞镇,重庆彩恒科技有限公司,无,14A0524,,,,,,,,,1.260000万元,,,重庆市巴南区,计算机、通信和其他电子设备制造业,重庆市巴南区交易中心,2014-05-21,2014-05-21,1.26,2.372605e+06,29.576267864902,106.834508158431,重庆市,500000.0,重庆市,500000.0,巴南区,500113.0,30.2256623349434,108.043124707375,重庆市,500000,重庆市,500000,忠县,500233,木洞镇 重庆市政府采购货物购销合同,协调能力
2014,教学辅导资料采购协议,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382aa62b21bda0162b3de358d05e6?contractSign=0,2014-12-07,2018-04-11,教委,重庆新华传媒有限公司巴南新华书店,无,15A0711,,,,,,,,,95.000000万元,,,重庆市巴南区,教育,重庆市巴南区交易中心,2014-12-07,2014-12-07,95.0,2.372606e+06,29.4106836909576,106.533592121507,重庆市,500000.0,重庆市,500000.0,巴南区,500113.0,29.3225773861257,108.603785335354,重庆市,500000,重庆市,500000,黔江区,500114,教委 教学辅导资料采购协议,协调能力
2014,施工合同书,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382a962b2195c0162b33fb9eb0320?contractSign=0,2014-10-29,2018-04-11,一品初中,重庆元泰建筑安装工程有限公司,0,14B0356,,,,,,,,,4.500000万元,,,重庆市巴南区,普通初中教育,重庆市巴南区交易中心,2014-10-29,2014-10-29,4.5,2.372607e+06,29.4051987219776,106.537270519375,重庆市,500000.0,重庆市,500000.0,巴南区,500113.0,29.5655501395322,106.548283138871,重庆市,500000,重庆市,500000,渝中区,500103,一品初中 施工合同书,协调能力
2014,重庆市政府采购货物购销合同,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382a962b2195c0162b24dc29c0077?contractSign=0,2014-04-08,2018-04-11,木洞镇,重庆彩恒科技有限公司,无,14A0213,,,,,,,,,3.856000万元,,,重庆市巴南区,计算机、通信和其他电子设备制造业,重庆市巴南区交易中心,2014-04-08,2014-04-08,3.856,2.372608e+06,29.576267864902,106.834508158431,重庆市,500000.0,重庆市,500000.0,巴南区,500113.0,30.2256623349434,108.043124707375,重庆市,500000,重庆市,500000,忠县,500233,木洞镇 重庆市政府采购货物购销合同,协调能力
2014,重庆市政府采购货物购销合同,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382aa62b21bda0162b2696d9700c4?contractSign=0,2014-05-19,2018-04-11,木洞镇,重庆彩恒科技有限公司,无,14A0537,,,,,,,,,1.174000万元,,,重庆市巴南区,计算机、通信和其他电子设备制造业,重庆市巴南区交易中心,2014-05-19,2014-05-19,1.174,2.372609e+06,29.576267864902,106.834508158431,重庆市,500000.0,重庆市,500000.0,巴南区,500113.0,30.2256623349434,108.043124707375,重庆市,500000,重庆市,500000,忠县,500233,木洞镇 重庆市政府采购货物购销合同,协调能力
2014,重庆市政府采购货物购销合同,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382aa62b21bda0162b35faeb80339?contractSign=0,2014-07-07,2018-04-11,木洞镇,重庆彩恒科技有限公司,无,14A0715,,,,,,,,,1.680000万元,,,重庆市巴南区,计算机、通信和其他电子设备制造业,重庆市巴南区交易中心,2014-07-07,2014-07-07,1.68,2.37261e+06,29.576267864902,106.834508158431,重庆市,500000.0,重庆市,500000.0,巴南区,500113.0,30.2256623349434,108.043124707375,重庆市,500000,重庆市,500000,忠县,500233,木洞镇 重庆市政府采购货物购销合同,协调能力
2014,重庆市政府采购货物购销合同,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382a962b2195c0162b3b6aa6a0520?contractSign=0,2014-11-06,2018-04-11,木洞镇,重庆彩恒科技有限公司,无,14A1422,,,,,,,,,0.450000万元,,,重庆市巴南区,计算机、通信和其他电子设备制造业,重庆市巴南区交易中心,2014-11-06,2014-11-06,0.45,2.372611e+06,29.576267864902,106.834508158431,重庆市,500000.0,重庆市,500000.0,巴南区,500113.0,30.2256623349434,108.043124707375,重庆市,500000,重庆市,500000,忠县,500233,木洞镇 重庆市政府采购货物购销合同,协调能力
2014,重庆市政府采购货物购销合同,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382aa62b21bda0162b3811e0903ab?contractSign=0,2014-10-05,2018-04-11,木洞镇,重庆彩恒科技有限公司,无,14A1293,,,,,,,,,0.460000万元,,,重庆市巴南区,计算机、通信和其他电子设备制造业,重庆市巴南区交易中心,2014-10-05,2014-10-05,0.46,2.372612e+06,29.576267864902,106.834508158431,重庆市,500000.0,重庆市,500000.0,巴南区,500113.0,30.2256623349434,108.043124707375,重庆市,500000,重庆市,500000,忠县,500233,木洞镇 重庆市政府采购货物购销合同,协调能力
2014,重庆市政府采购货物购销合同,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382aa62b21bda0162b35cfebe0331?contractSign=0,2014-08-21,2018-04-11,木洞镇,重庆世纪行环境工程有限公司,无,14A0738,,,,,,,,,1.526400万元,,,重庆市巴南区,制冷、空调设备制造,重庆市巴南区交易中心,2014-08-21,2014-08-21,1.5264,2.372613e+06,29.576267864902,106.834508158431,重庆市,500000.0,重庆市,500000.0,巴南区,500113.0,29.3557361256106,105.929806316623,重庆市,500000,重庆市,500000,永川区,500118,木洞镇 重庆市政府采购货物购销合同,协调能力
2014,重庆市政府采购货物购销合同,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382aa62b21bda0162b35993100321?contractSign=0,2014-06-11,2018-04-11,木洞镇,重庆彩恒科技有限公司,无,14A0647,,,,,,,,,3.120000万元,,,重庆市巴南区,计算机、通信和其他电子设备制造业,重庆市巴南区交易中心,2014-06-11,2014-06-11,3.12,2.372614e+06,29.576267864902,106.834508158431,重庆市,500000.0,重庆市,500000.0,巴南区,500113.0,30.2256623349434,108.043124707375,重庆市,500000,重庆市,500000,忠县,500233,木洞镇 重庆市政府采购货物购销合同,协调能力
2014,重庆市政府采购货物购销合同,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382aa62b21bda0162b251fc10006c?contractSign=0,2014-03-26,2018-04-11,木洞镇,重庆彩恒科技有限公司,无,14A0210,,,,,,,,,0.125000万元,,,重庆市巴南区,计算机、通信和其他电子设备制造业,重庆市巴南区交易中心,2014-03-26,2014-03-26,0.125,2.372615e+06,29.576267864902,106.834508158431,重庆市,500000.0,重庆市,500000.0,巴南区,500113.0,30.2256623349434,108.043124707375,重庆市,500000,重庆市,500000,忠县,500233,木洞镇 重庆市政府采购货物购销合同,协调能力
2014,重庆市政府采购货物购销合同,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382aa62b21bda0162b3c8892e053f?contractSign=0,2014-12-04,2018-04-11,木洞镇,重庆市巴南区自行车贸易公司,无,14A1469,,,,,,,,,1.920000万元,,,重庆市巴南区,制冷、空调设备制造,重庆市巴南区交易中心,2014-12-04,2014-12-04,1.92,2.372616e+06,29.576267864902,106.834508158431,重庆市,500000.0,重庆市,500000.0,巴南区,500113.0,29.4051987219776,106.537270519375,重庆市,500000,重庆市,500000,巴南区,500113,木洞镇 重庆市政府采购货物购销合同,协调能力
2014,重庆市政府采购货物购销合同,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382a962b2195c0162b25a060d00bb?contractSign=0,2014-03-28,2018-04-11,木洞镇,重庆市巴南区自行车贸易公司,无,14A0322,,,,,,,,,1.000000万元,,,重庆市巴南区,制冷、空调设备制造,重庆市巴南区交易中心,2014-03-28,2014-03-28,1.0,2.372617e+06,29.576267864902,106.834508158431,重庆市,500000.0,重庆市,500000.0,巴南区,500113.0,29.4051987219776,106.537270519375,重庆市,500000,重庆市,500000,巴南区,500113,木洞镇 重庆市政府采购货物购销合同,协调能力
2014,重庆市政府采购货物购销合同,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382aa62b21bda0162b37a6f47037c?contractSign=0,2014-10-24,2018-04-11,木洞镇,重庆彩恒科技有限公司,无,14A1294,,,,,,,,,0.228000万元,,,重庆市巴南区,计算机、通信和其他电子设备制造业,重庆市巴南区交易中心,2014-10-24,2014-10-24,0.228,2.372618e+06,29.576267864902,106.834508158431,重庆市,500000.0,重庆市,500000.0,巴南区,500113.0,30.2256623349434,108.043124707375,重庆市,500000,重庆市,500000,忠县,500233,木洞镇 重庆市政府采购货物购销合同,协调能力
2014,重庆市政府采购货物购销合同,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382a962b2195c0162b25cef7400c4?contractSign=0,2014-05-05,2018-04-11,木洞镇,重庆市巴南区自行车贸易公司,无,14A0394,,,,,,,,,0.250000万元,,,重庆市巴南区,制冷、空调设备制造,重庆市巴南区交易中心,2014-05-05,2014-05-05,0.25,2.372619e+06,29.576267864902,106.834508158431,重庆市,500000.0,重庆市,500000.0,巴南区,500113.0,29.4051987219776,106.537270519375,重庆市,500000,重庆市,500000,巴南区,500113,木洞镇 重庆市政府采购货物购销合同,协调能力
2014,重庆市政府采购货物购销合同,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382a962b2195c0162b2befcf70243?contractSign=0,2014-05-30,2018-04-11,木洞镇,重庆彩恒科技有限公司,无,14A0577,,,,,,,,,2.490000万元,,,重庆市巴南区,计算机、通信和其他电子设备制造业,重庆市巴南区交易中心,2014-05-30,2014-05-30,2.49,2.37262e+06,29.576267864902,106.834508158431,重庆市,500000.0,重庆市,500000.0,巴南区,500113.0,30.2256623349434,108.043124707375,重庆市,500000,重庆市,500000,忠县,500233,木洞镇 重庆市政府采购货物购销合同,协调能力
2014,重庆市政府采购货物购销合同,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382a962b2195c0162b367d82d038a?contractSign=0,2014-09-22,2018-04-11,木洞镇,重庆市巴南区自行车贸易公司,无,14A1078,,,,,,,,,0.735000万元,,,重庆市巴南区,制冷、空调设备制造,重庆市巴南区交易中心,2014-09-22,2014-09-22,0.735,2.372621e+06,29.576267864902,106.834508158431,重庆市,500000.0,重庆市,500000.0,巴南区,500113.0,29.4051987219776,106.537270519375,重庆市,500000,重庆市,500000,巴南区,500113,木洞镇 重庆市政府采购货物购销合同,协调能力
2014,重庆市政府采购货物购销合同,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382aa62b21bda0162b36294ec0341?contractSign=0,2014-08-28,2018-04-11,木洞镇,重庆市巴南区自行车贸易公司,无,14A0915,,,,,,,,,1.400000万元,,,重庆市巴南区,制冷、空调设备制造,重庆市巴南区交易中心,2014-08-28,2014-08-28,1.4,2.372622e+06,29.576267864902,106.834508158431,重庆市,500000.0,重庆市,500000.0,巴南区,500113.0,29.4051987219776,106.537270519375,重庆市,500000,重庆市,500000,巴南区,500113,木洞镇 重庆市政府采购货物购销合同,协调能力
2014,重庆市巴南职业教育中心学生床上用品,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382a962b2195c0162b8f7c38f0c98?contractSign=0,2014-03-31,2018-04-12,重庆市巴南职业教育中心,沙坪坝区琳宇床上用品制造厂,14A0247,14A0247,,,,,,,,,7.210000万元,,,重庆市巴南区,教育,重庆市巴南区交易中心,2014-03-31,2014-03-31,7.21,2.372623e+06,29.3449980714535,106.526051478805,重庆市,500000.0,重庆市,500000.0,巴南区,500113.0,29.5725672797892,106.439727610456,重庆市,500000,重庆市,500000,沙坪坝区,500106,重庆市巴南职业教育中心 重庆市巴南职业教育中心学生床上用品,协调能力
2014,重庆市巴南职业教育中心空调1台,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382aa62b736980162b8fe8a390569?contractSign=0,2014-07-28,2018-04-12,重庆市巴南职业教育中心,重庆世纪行环境工程有限公司,EE9E8B1088,14A0765,,,,,,,,,0.451000万元,,,重庆市巴南区,教育,重庆市巴南区交易中心,2014-07-28,2014-07-28,0.451,2.372624e+06,29.3449980714535,106.526051478805,重庆市,500000.0,重庆市,500000.0,巴南区,500113.0,29.3557361256106,105.929806316623,重庆市,500000,重庆市,500000,永川区,500118,重庆市巴南职业教育中心 重庆市巴南职业教育中心空调1台,协调能力
2014,巴南职业教育中心电视机,http://htgs.ccgp.gov.cn/GS8/contractpublish/detail/2c8382aa62b736980162b8fab4ee0558?contractSign=0,2014-08-14,2018-04-12,重庆市巴南职业教育中心,重庆滢轩科技发展有限公司,CQBN20130203,14A0503,,,,,,,,,28.912000万元,,,重庆市巴南区,教育,重庆市巴南区交易中心,2014-08-14,2014-08-14,28.912,2.372625e+06,29.3449980714535,106.526051478805,重庆市,500000.0,重庆市,500000.0,巴南区,500113.0,29.9143454717181,107.789962673766,重庆市,500000,重庆市,500000,丰都县,500230,重庆市巴南职业教育中心 巴南职业教育中心电视机,协调能力
